country_from,country_to,distance,gravity,flow,offset,GDPDiff,GDPDiffabs,offsetabs
CR,MZ,13423.8626,13.5633,0,1.5787,11442.5688,11442.5688,1.5787
IE,LB,4070.549,14.3638,3.8286,1.5784,53692.4783,53692.4783,1.5784
AR,TZ,10302.2506,16.9492,1.0986,-1.5775,11570.023,11570.023,1.5775
AL,IQ,2252.511,16.8642,0.69315,-1.5773,-462.7044,462.7044,1.5773
SA,NI,13242.5243,13.9394,1.7918,1.5771,17877.2662,17877.2662,1.5771
TZ,CO,12179.9328,16.7183,0,-1.5763,-4926.4115,4926.4115,1.5763
TH,MZ,8126.8749,17.2187,2.3979,-1.5755,5525.8441,5525.8441,1.5755
TW,DO,15144.8497,13.9043,1.6094,1.5741,15875.7765,15875.7765,1.5741
CM,MN,9523.2225,13.5702,0,1.5719,-2653.803,2653.803,1.5719
MX,BO,6133.639,17.424,3.4012,-1.5711,5096.3502,5096.3502,1.5711
ID,MN,5388.9311,17.1195,1.9459,-1.5707,-116.1568,116.1568,1.5707
RU,PE,14195.7424,16.9405,1.0986,-1.5688,2702.7144,2702.7144,1.5688
CA,ZW,14485.0326,14.8427,6.0684,1.5677,41149.3307,41149.3307,1.5677
FR,KE,6208.7727,18.2475,7.3588,-1.5675,35399.6085,35399.6085,1.5675
BE,CL,12117.4155,14.1406,2.7081,1.5674,27303.2313,27303.2313,1.5674
MT,TZ,5169.0134,13.7199,0.69315,1.567,24178.9768,24178.9768,1.567
SE,ZW,8851.5888,14.5291,4.5643,1.5669,50591.2715,50591.2715,1.5669
FI,BJ,6152.441,14.2719,3.3322,1.5666,42300.8071,42300.8071,1.5666
TH,HN,16470.0904,14.6542,5.1591,1.5661,3546.7558,3546.7558,1.5661
CZ,EC,10425.4009,14.2806,3.3673,1.5652,12297.5655,12297.5655,1.5652
SG,CM,10149.7769,14.0591,2.3026,1.5642,51928.0655,51928.0655,1.5642
FR,NP,7182.5359,17.442,3.5264,-1.563,36125.4358,36125.4358,1.563
AT,LR,5105.0817,14.2528,3.2189,1.5619,43721.1445,43721.1445,1.5619
HU,EC,10737.536,14.1486,2.7081,1.5594,6695.8633,6695.8633,1.5594
OM,NG,5230.4669,17.2194,2.4849,-1.558,12804.3728,12804.3728,1.558
LU,AL,1453.6452,13.5842,0,1.5579,98684.4253,98684.4253,1.5579
EE,CM,5798.0238,13.7298,0.69315,1.5571,16542.0386,16542.0386,1.5571
NO,LB,3557.3115,14.7253,5.451,1.556,62898.4727,62898.4727,1.556
ES,MM,9220.5756,17.179,2.3026,-1.5557,25253.4742,25253.4742,1.5557
IN,PA,16091.2294,16.8423,0.69315,-1.5554,-11970.8481,11970.8481,1.5554
MY,UA,8248.4334,16.8422,0.69315,-1.5553,7316.8404,7316.8404,1.5553
SE,BG,1988.9328,16.6972,0,-1.5551,44249.0731,44249.0731,1.5551
JP,MN,3068.6704,17.5249,3.9703,-1.553,35208.016,35208.016,1.553
KW,JO,1092.012,17.2854,2.8332,-1.5513,24887.4625,24887.4625,1.5513
KM,KE,1473.2285,16.6927,0,-1.5507,-680.2797,680.2797,1.5507
EE,PH,9174.0444,14.2955,3.3673,1.5503,14623.6154,14623.6154,1.5503
KW,TG,5371.8192,13.8815,1.3863,1.5503,28396.9383,28396.9383,1.5503
SZ,BF,5595.593,13.5922,0,1.5499,2125.4234,2125.4234,1.5499
SK,HT,8578.0957,13.5927,0,1.5493,15756.3922,15756.3922,1.5493
IS,UA,3445.4721,14.0523,2.1972,1.549,57791.2145,57791.2145,1.549
MX,GH,10811.9567,17.2422,2.6391,-1.5486,6687.8452,6687.8452,1.5486
IT,MW,6521.7258,17.065,1.7918,-1.5485,30226.4734,30226.4734,1.5485
AU,GH,14859.6135,14.9411,6.4425,1.5474,48414.3585,48414.3585,1.5474
MY,SL,12536.2917,14.1992,2.8904,1.5469,9006.5189,9006.5189,1.5469
ET,AL,4081.6309,16.6879,0,-1.5458,-3440.1385,3440.1385,1.5458
DE,LB,2809.6371,17.9571,6.0776,-1.5448,34022.0539,34022.0539,1.5448
DK,AM,3137.6302,14.3477,3.5835,1.5433,49811.5122,49811.5122,1.5433
TH,TJ,3859.3385,17.514,3.9703,-1.5421,5112.0696,5112.0696,1.5421
SI,NG,4165.6567,16.9125,1.0986,-1.5409,19126.585,19126.585,1.5409
KW,NG,4621.3266,17.3792,3.3322,-1.5407,26797.4148,26797.4148,1.5407
BG,GT,10787.541,13.8311,1.0986,1.5406,3204.0517,3204.0517,1.5406
MT,GH,3483.1395,13.8313,1.0986,1.5404,23544.7096,23544.7096,1.5404
MY,TZ,7539.6964,17.2328,2.6391,-1.5392,8623.3746,8623.3746,1.5392
IE,TG,5047.0601,14.1699,2.7081,1.5381,61028.0212,61028.0212,1.5381
UY,HN,6218.3951,13.6068,0,1.5352,12859.4084,12859.4084,1.5352
SG,KH,1253.5552,17.8452,5.591,-1.5347,51690.8069,51690.8069,1.5347
SA,MX,13681.0649,16.9062,1.0986,-1.5346,11827.342,11827.342,1.5346
NO,CO,9169.2386,14.9235,6.2934,1.5339,65006.8721,65006.8721,1.5339
GB,LS,9919.5715,14.2008,2.8332,1.5334,38901.254,38901.254,1.5334
CL,JO,13419.4247,13.7541,0.69315,1.5328,9704.9885,9704.9885,1.5328
PT,BF,3090.6501,16.8189,0.69315,-1.532,19163.5778,19163.5778,1.532
CY,RW,4138.2342,13.6101,0,1.532,22621.3661,22621.3661,1.532
RO,PY,11373.0197,13.8398,1.0986,1.5319,5393.926,5393.926,1.5319
RO,KE,5265.9403,17.3546,3.2581,-1.5317,8018.7708,8018.7708,1.5317
RS,ID,10301.6414,16.6699,0,-1.5279,1777.9992,1777.9992,1.5279
GR,TZ,5229.2375,16.8993,1.0986,-1.5276,17224.7755,17224.7755,1.5276
SI,CO,9586.7838,13.9045,1.3863,1.5273,15498.9648,15498.9648,1.5273
PE,PK,15635.658,17.0388,1.7918,-1.5223,4577.4571,4577.4571,1.5223
KW,AZ,1204.4329,17.1214,2.1972,-1.5201,25098.4636,25098.4636,1.5201
IN,NI,15911.8391,17.2864,2.9957,-1.5182,-441.9941,441.9941,1.5182
CL,PY,1855.18,17.3708,3.4012,-1.5179,9712.7214,9712.7214,1.5179
CZ,CD,6018.9677,16.949,1.3863,-1.5172,17822.0444,17822.0444,1.5172
BH,MX,13794.5846,13.7697,0.69315,1.5172,14152.8608,14152.8608,1.5172
SI,AM,2514.0496,13.77,0.69315,1.5169,17698.4181,17698.4181,1.5169
TW,NG,11811.9266,17.2617,2.8904,-1.5156,20420.0148,20420.0148,1.5156
IE,DO,6496.5596,14.0014,1.7918,1.5151,54884.2594,54884.2594,1.5151
CH,TJ,5076.1808,14.8586,5.8916,1.5148,78016.8068,78016.8068,1.5148
IE,BI,7241.924,13.7724,0.69315,1.5145,61320.7555,61320.7555,1.5145
SE,BI,7129.1496,14.5336,4.3307,1.5135,51314.1414,51314.1414,1.5135
BG,LB,1337.6258,16.9906,1.6094,-1.5122,-563.2089,563.2089,1.5122
SE,NG,5736.6684,17.8403,5.687,-1.5097,49421.8837,49421.8837,1.5097
VE,GH,7228.0819,16.6513,0,-1.5092,7744.539,7744.539,1.5092
IE,MW,8441.5197,14.0076,1.7918,1.5089,61305.6881,61305.6881,1.5089
LY,HT,9039.1644,13.6358,0,1.5063,4709.4346,4709.4346,1.5063
MX,BF,10554.2991,16.8765,1.0986,-1.5049,7551.5758,7551.5758,1.5049
MX,ML,10064.3892,16.936,1.3863,-1.5042,7420.7991,7420.7991,1.5042
VN,ZW,9408.2609,16.6437,0,-1.5016,1177.093,1177.093,1.5016
US,AF,11932.5682,18.1805,7.3537,-1.5015,56905.0084,56905.0084,1.5015
AR,AL,12251.926,13.6413,0,1.5008,8302.3206,8302.3206,1.5008
LB,PE,12498.6625,14.0158,1.7918,1.5007,1868.3546,1868.3546,1.5007
GB,CM,5518.2902,17.7379,5.247,-1.4993,38866.7397,38866.7397,1.4993
OM,BA,4300.5911,13.6428,0,1.4993,10273.6397,10273.6397,1.4993
EC,NI,1808.7326,17.2431,2.8904,-1.4969,3817.6021,3817.6021,1.4969
SY,PY,12113.8354,13.6467,0,1.4954,-2379.8146,2379.8146,1.4954
TN,SN,3234.66,16.6367,0,-1.4946,2730.5726,2730.5726,1.4946
NO,MW,8513.9958,14.0825,2.0794,1.4941,70511.6826,70511.6826,1.4941
CA,BI,12987.2824,14.6327,4.7095,1.4937,41872.2006,41872.2006,1.4937
SK,LR,5437.8364,13.6495,0,1.4925,16040.6169,16040.6169,1.4925
JM,NI,1028.4622,16.6341,0,-1.492,2716.8662,2716.8662,1.492
IT,MZ,7133.6123,17.3516,3.434,-1.4918,30145.1989,30145.1989,1.4918
GB,GH,5278.459,18.0119,6.5958,-1.4914,38385.9274,38385.9274,1.4914
JO,GE,1450.0902,16.6324,0,-1.4904,234.2876,234.2876,1.4904
RU,RW,9433.4235,16.7772,0.69315,-1.4903,8045.5289,8045.5289,1.4903
US,TD,11014.9482,17.4659,3.989,-1.4902,56802.4915,56802.4915,1.4902
FI,AM,2755.6432,14.5653,4.3694,1.49,39484.0955,39484.0955,1.49
TZ,LB,4473.8519,16.6296,0,-1.4875,-7034.8109,7034.8109,1.4875
PT,PK,6930.1912,17.542,4.3694,-1.4868,18345.1153,18345.1153,1.4868
PL,BJ,4978.638,16.6276,0,-1.4856,11582.9767,11582.9767,1.4856
FR,AZ,3687.7977,17.6871,5.0814,-1.4831,32978.0318,32978.0318,1.4831
FI,PK,4698.0298,17.6888,5.0999,-1.4809,41622.0546,41622.0546,1.4809
GB,MM,8587.1435,17.6672,5.0039,-1.4794,38624.3708,38624.3708,1.4794
SA,ML,5127.3852,16.9107,1.3863,-1.4789,19248.1411,19248.1411,1.4789
IE,MG,9596.5629,14.0703,1.9459,1.4784,61205.1641,61205.1641,1.4784
KR,ZA,13173.244,16.6195,0,-1.4774,22265.2123,22265.2123,1.4774
TZ,AZ,5332.913,16.7639,0.69315,-1.477,-2997.7426,2997.7426,1.477
EE,VN,8288.1229,14.3902,3.4657,1.4762,15388.9971,15388.9971,1.4762
DO,CR,1771.5156,16.6178,0,-1.4757,-5102.4146,5102.4146,1.4757
TH,BO,18367.3987,14.6141,4.5326,1.4752,2802.9573,2802.9573,1.4752
BG,KH,8211.3067,14.3261,3.1355,1.4712,6080.8886,6080.8886,1.4712
MO,TR,7499.5671,13.671,0,1.4711,62399.3508,62399.3508,1.4711
BD,PE,17775.8135,16.6119,0,-1.4699,-4686.8703,4686.8703,1.4699
US,PH,13216.1508,19.0685,11.7588,-1.4689,54515.7152,54515.7152,1.4689
LB,UG,3630.8549,16.7548,0.69315,-1.4679,7298.6959,7298.6959,1.4679
DK,MG,9045.8546,14.3715,3.3322,1.467,53016.3454,53016.3454,1.467
IS,NG,6575.3983,14.1787,2.3979,1.4645,57798.9574,57798.9574,1.4645
PL,LS,9108.9993,13.8234,0.69315,1.4635,11374.2827,11374.2827,1.4635
MA,PH,12646.7812,16.9418,1.6094,-1.4633,-118.6422,118.6422,1.4633
AT,GT,9785.8827,14.2307,2.6391,1.4629,40029.7711,40029.7711,1.4629
BG,PE,11555.1064,14.3439,3.1781,1.4624,1305.1457,1305.1457,1.4624
QA,NG,4836.6619,16.8326,1.0986,-1.4609,57152.8748,57152.8748,1.4609
PA,PH,16568.4262,14.2331,2.6391,1.4605,10729.1641,10729.1641,1.4605
RO,SV,10657.5676,13.9115,1.0986,1.4602,5250.546,5250.546,1.4602
GR,BO,10756.0373,13.8268,0.69315,1.4601,14999.0132,14999.0132,1.4601
RU,ZW,11151.5662,16.7465,0.69315,-1.4596,7739.7672,7739.7672,1.4596
EE,GH,6052.3374,13.8291,0.69315,1.4578,16061.2263,16061.2263,1.4578
ZA,CO,10957.9047,16.9358,1.6094,-1.4574,-532.0115,532.0115,1.4574
MN,MZ,9970.6193,13.6853,0,1.4567,3304.3824,3304.3824,1.4567
BG,LR,5291.2947,13.9764,1.3863,1.4553,6895.4251,6895.4251,1.4553
PL,LB,2414.1873,17.4819,4.2341,-1.4549,4458.4124,4458.4124,1.4549
FI,MG,9165.2541,14.3032,2.9444,1.4543,42688.9286,42688.9286,1.4543
BZ,SV,379.9943,16.5958,0,-1.4538,586.9813,586.9813,1.4538
GB,SO,7102.2389,16.7404,0.69315,-1.4534,39465.1796,39465.1796,1.4534
NG,HN,10264.3266,16.5935,0,-1.4515,-183.1724,183.1724,1.4515
TT,GH,6602.9477,13.6912,0,1.4509,13863.6378,13863.6378,1.4509
IL,TZ,4160.3688,17.1276,2.5649,-1.4495,36413.4184,36413.4184,1.4495
SK,GT,10086.3914,13.6932,0,1.4489,12349.2435,12349.2435,1.4489
NL,LR,5257.9908,14.8594,5.5607,1.4449,44839.4093,44839.4093,1.4449
KR,LR,13527.8677,14.0717,1.7918,1.4448,27083.4354,27083.4354,1.4448
PT,ML,2461.4209,17.2386,3.1355,-1.4413,19032.8011,19032.8011,1.4413
BR,RW,9070.7573,17.2193,3.0445,-1.4409,7947.1129,7947.1129,1.4409
GB,VN,10033.0653,17.9173,6.3852,-1.4407,37713.6981,37713.6981,1.4407
GB,NP,7297.821,17.3912,3.8712,-1.4401,39169.8559,39169.8559,1.4401
GB,TZ,7717.9835,17.9302,6.4568,-1.4387,39020.1946,39020.1946,1.4387
JO,AM,1321.1136,16.5784,0,-1.4364,481.7855,481.7855,1.4364
CY,MX,12003.3065,13.8507,0.69315,1.4362,15122.8955,15122.8955,1.4362
CZ,KH,8909.4167,14.5561,4.0604,1.4345,16996.6424,16996.6424,1.4345
IE,MZ,9043.2924,14.3359,2.9957,1.4323,61224.4136,61224.4136,1.4323
AU,BI,11232.3536,14.5149,3.8501,1.4318,49642.0921,49642.0921,1.4318
GB,YE,6236.161,17.6562,5.1874,-1.43,38909.0536,38909.0536,1.43
CN,PY,17848.4438,17.1864,2.9444,-1.429,4042.9762,4042.9762,1.429
NO,EG,4105.7839,17.2068,3.0445,-1.4284,67297.9873,67297.9873,1.4284
ES,JO,3746.3837,17.2588,3.2958,-1.4279,22440.5543,22440.5543,1.4279
AR,GH,8257.2335,16.7136,0.69315,-1.4267,10935.7558,10935.7558,1.4267
IE,NG,5157.5025,17.3233,3.6109,-1.4266,59428.4978,59428.4978,1.4266
PA,ML,8329.6617,13.8607,0.69315,1.4262,12899.7289,12899.7289,1.4262
PT,CD,5722.9117,17.0272,2.1972,-1.4259,19368.8029,19368.8029,1.4259
ES,KE,6157.5782,17.8992,6.3699,-1.4258,25073.132,25073.132,1.4258
JP,CI,13856.1566,16.5675,0,-1.4255,37368.2706,37368.2706,1.4255
ES,VN,10768.434,17.4299,4.1271,-1.4253,24342.8015,24342.8015,1.4253
NO,US,7186.8024,17.304,3.5264,-1.425,13345.6903,13345.6903,1.425
FI,KG,3954.701,14.575,4.0943,1.4228,42013.2113,42013.2113,1.4228
CL,BO,2295.1716,17.4269,4.1271,-1.4223,10687.97,10687.97,1.4223
DK,BI,6885.5931,14.0562,1.6094,1.4222,53131.9368,53131.9368,1.4222
KW,KH,6192.3729,14.3259,2.8904,1.4203,27705.4928,27705.4928,1.4203
IL,UG,3310.4514,17.2923,3.4965,-1.4195,36677.3034,36677.3034,1.4195
FI,MZ,9003.0139,14.4856,3.6376,1.4167,42708.1782,42708.1782,1.4167
PL,SV,9993.6969,14.6954,4.6347,1.4153,8148.8325,8148.8325,1.4153
LV,SN,5743.3187,13.7277,0,1.4143,13159.9902,13159.9902,1.4143
AE,KE,3124.4598,17.6445,5.2204,-1.4114,36166.8477,36166.8477,1.4114
MO,NG,11128.0238,13.7315,0,1.4105,71008.975,71008.975,1.4105
FI,CO,10080.9286,14.7828,5.0239,1.4092,37284.6422,37284.6422,1.4092
IS,EG,5478.8921,13.8789,0.69315,1.408,56462.4525,56462.4525,1.408
SY,MX,12355.9189,16.5497,0,-1.4076,-6500.9163,6500.9163,1.4076
VE,KG,13418.9519,13.8798,0.69315,1.4071,8180.9638,8180.9638,1.4071
CZ,CL,12756.8591,13.9659,1.0986,1.4057,4473.6236,4473.6236,1.4057
PA,UG,12517.6922,13.8814,0.69315,1.4055,13064.9272,13064.9272,1.4055
KZ,KE,6029.5113,16.982,2.0794,-1.4053,6054.7174,6054.7174,1.4053
MT,JO,2112.8989,13.7381,0,1.404,20970.2331,20970.2331,1.404
DE,SN,4646.2368,17.8933,6.4473,-1.4038,40977.9848,40977.9848,1.4038
BG,DO,9051.4763,13.7391,0,1.4029,628.5723,628.5723,1.4029
CH,AM,3035.0579,14.7932,5.0434,1.4029,75206.4986,75206.4986,1.4029
OM,ID,6760.1241,17.0456,2.3979,-1.4024,11412.063,11412.063,1.4024
MX,BZ,1629.2402,16.6852,0.69315,-1.3983,3390.7404,3390.7404,1.3983
NZ,TR,16597.846,14.1189,1.7918,1.3976,28639.0142,28639.0142,1.3976
EC,AZ,13103.9543,13.7446,0,1.3975,2092.0477,2092.0477,1.3975
LV,CO,10119.2051,13.7445,0,1.3975,8312.4586,8312.4586,1.3975
CZ,AF,4562.3741,16.6825,0.69315,-1.3956,17704.7709,17704.7709,1.3956
AF,PY,14695.1346,13.8918,0.69315,1.3951,-3518.4259,3518.4259,1.3951
SI,PH,10225.4513,14.5286,3.7377,1.3946,18353.4982,18353.4982,1.3946
CZ,LA,8126.2214,13.8933,0.69315,1.3936,15913.3968,15913.3968,1.3936
PT,GE,4283.3841,14.5541,3.8501,1.3926,15959.6583,15959.6583,1.3926
SK,CG,5449.8335,13.7503,0,1.3917,14967.7429,14967.7429,1.3917
CH,PK,5466.8933,17.8067,6.0981,-1.3902,77344.4577,77344.4577,1.3902
GB,LK,8922.2826,16.6767,0.69315,-1.3898,36063.9936,36063.9936,1.3898
QA,BJ,5450.1899,13.7543,0,1.3878,58541.4196,58541.4196,1.3878
UA,CO,10754.3161,16.7564,1.0986,-1.3847,-3619.8773,3619.8773,1.3847
EE,KE,6615.6965,14.1924,2.0794,1.3843,16119.3276,16119.3276,1.3843
UY,KE,10350.3434,14.2589,2.3979,1.3843,13765.2063,13765.2063,1.3843
CA,JO,9743.6097,15.1004,6.42,1.3835,38069.9905,38069.9905,1.3835
IL,LR,5353.4476,14.1347,1.7918,1.3818,36837.2415,36837.2415,1.3818
TT,SV,3025.1939,13.7603,0,1.3817,11153.5142,11153.5142,1.3817
AT,DO,8094.2752,14.1674,1.9459,1.3813,37454.2917,37454.2917,1.3813
PL,PH,9727.1042,17.5397,4.8675,-1.3804,9421.3451,9421.3451,1.3804
DK,NG,5246.8858,17.4718,4.5433,-1.3803,51239.6791,51239.6791,1.3803
BH,ZM,4995.04,13.7618,0,1.3803,21175.7792,21175.7792,1.3803
CA,ID,12886.3233,17.8596,6.4036,-1.3792,38587.6331,38587.6331,1.3792
NI,MZ,13666.9502,13.7634,0,1.3787,1769.3127,1769.3127,1.3787
SA,PY,12334.9972,14.1708,1.9459,1.3779,15948.4436,15948.4436,1.3779
CZ,ID,10679.7207,17.001,2.3026,-1.3777,14696.2548,14696.2548,1.3777
OM,NP,2936.4737,16.515,0,-1.373,14252.8254,14252.8254,1.373
PL,SN,5117.0103,16.9217,1.9459,-1.373,11414.3433,11414.3433,1.373
RO,NI,10478.0106,13.9143,0.69315,1.3726,7322.7486,7322.7486,1.3726
MY,AL,9013.9595,13.9144,0.69315,1.3725,5355.6721,5355.6721,1.3725
ZM,PH,10745.8599,16.5132,0,-1.3711,-1772.684,1772.684,1.3711
VN,GH,11841.8967,16.7412,1.0986,-1.3695,672.2292,672.2292,1.3695
CY,PH,9039.9303,14.2072,2.0794,1.3695,20373.1298,20373.1298,1.3695
CM,PH,11901.0024,16.6545,0.69315,-1.3676,-1918.4232,1918.4232,1.3676
DE,GE,2666.195,17.5826,5.1417,-1.3659,38082.4087,38082.4087,1.3659
EE,LB,2866.4933,13.7772,0,1.3649,9660.6827,9660.6827,1.3649
NO,SN,5438.0596,14.8188,4.9836,1.3649,69854.4037,69854.4037,1.3649
AT,CD,5775.8068,16.843,1.6094,-1.3646,43732.0099,43732.0099,1.3646
MX,SN,9178.502,16.9653,2.1972,-1.3641,7243.2325,7243.2325,1.3641
GR,UG,4324.8846,16.9867,2.3026,-1.3635,17488.6605,17488.6605,1.3635
CO,SN,6636.7007,16.6501,0.69315,-1.3632,4847.5316,4847.5316,1.3632
LV,TJ,3910.9177,13.9285,0.69315,1.3585,13322.22,13322.22,1.3585
EG,KH,7827.7963,17.0189,2.4849,-1.3575,2244.5829,2244.5829,1.3575
ID,LB,8957.096,16.7885,1.3863,-1.3567,-4343.7098,4343.7098,1.3567
KE,LB,3773.1272,16.8333,1.6094,-1.3549,-6458.6449,6458.6449,1.3549
MX,NP,14185.632,16.7262,1.0986,-1.3545,7471.7738,7471.7738,1.3545
BE,LA,8863.6313,13.7914,0,1.3506,38743.0044,38743.0044,1.3506
HR,KG,4741.3132,13.9364,0.69315,1.3505,11013.6304,11013.6304,1.3505
KH,TR,7389.1654,16.949,2.1972,-1.3478,-9517.7021,9517.7021,1.3478
GN,NI,8208.0438,13.9391,0.69315,1.3478,-1643.237,1643.237,1.3478
FI,ZM,8348.1015,14.0842,1.3863,1.3476,41911.8596,41911.8596,1.3476
GT,LR,8832.9866,13.7959,0,1.3461,3691.3734,3691.3734,1.3461
OM,UA,3709.0931,16.4879,0,-1.3459,12796.6299,12796.6299,1.3459
CA,MD,7757.0296,14.5773,3.7377,1.3459,40257.7265,40257.7265,1.3459
PH,ZW,10740.1911,16.4873,0,-1.3453,1942.4746,1942.4746,1.3453
US,BF,9552.2294,18.0057,7.2759,-1.343,56817.0566,56817.0566,1.343
OM,ML,6257.1842,14.5254,3.4657,1.341,14201.8508,14201.8508,1.341
KR,SV,13278.4023,14.4275,2.9957,1.3407,23315.2215,23315.2215,1.3407
BG,AZ,1858.3998,16.8186,1.6094,-1.3402,3473.8594,3473.8594,1.3402
IL,KH,7411.4891,14.7127,4.3567,1.3399,36022.705,36022.705,1.3399
CO,GH,8098.7781,16.8564,1.7918,-1.3398,4292.1443,4292.1443,1.3398
TW,GT,14469.225,14.4385,3.0445,1.3398,18451.2559,18451.2559,1.3398
CH,IQ,3338.0839,17.146,3.1781,-1.3397,74203.05,74203.05,1.3397
PA,SV,1060.4307,16.9406,2.1972,-1.3393,9456.6514,9456.6514,1.3393
NO,PH,9982.8569,15.5066,8.1482,1.3384,67861.4055,67861.4055,1.3384
TW,PE,17673.2854,14.6887,4.2341,1.3382,16552.3499,16552.3499,1.3382
AU,CO,16238.3126,15.3088,7.1929,1.3365,44122.2142,44122.2142,1.3365
HR,SL,4827.2948,14.096,1.3863,1.3358,11594.6171,11594.6171,1.3358
LK,LR,9931.8717,13.8072,0,1.3348,3380.0241,3380.0241,1.3348
IE,PH,11255.6082,15.1746,6.5381,1.3339,58655.411,58655.411,1.3339
FR,SO,6216.1907,17.0259,2.6391,-1.3322,36420.7595,36420.7595,1.3322
EC,SV,2100.8096,16.9749,2.3979,-1.3317,1745.3996,1745.3996,1.3317
OM,KH,5289.3955,14.7289,4.3944,1.3315,13712.4507,13712.4507,1.3315
CH,CG,5283.4303,14.2456,2.0794,1.3311,77284.4059,77284.4059,1.3311
IT,MG,7608.7035,17.0759,2.8904,-1.3297,30125.9493,30125.9493,1.3297
PL,NP,5877.462,17.2762,3.8501,-1.3295,11642.8846,11642.8846,1.3295
VN,RW,8811.2881,16.4708,0,-1.3288,1482.8547,1482.8547,1.3288
RU,BJ,9776.2052,16.614,0.69315,-1.3271,7958.9241,7958.9241,1.3271
CH,SL,4668.6857,14.8596,4.9972,1.3268,78316.6012,78316.6012,1.3268
EE,UG,6394.5303,14.105,1.3863,1.3268,16959.3786,16959.3786,1.3268
IT,BI,5327.7598,16.9276,2.1972,-1.3264,30241.5408,30241.5408,1.3264
AE,AZ,1949.8681,16.9853,2.4849,-1.3239,33745.271,33745.271,1.3239
JP,PY,17874.4592,14.7988,4.6913,1.3237,34814.2631,34814.2631,1.3237
IN,SV,15967.6647,17.3105,4.0431,-1.3235,-2514.1967,2514.1967,1.3235
DE,BJ,4713.5536,17.5157,5.0304,-1.3223,41146.6182,41146.6182,1.3223
JP,KE,10935.6866,17.7564,6.1821,-1.3223,37439.108,37439.108,1.3223
HN,MG,15026.5408,13.8202,0,1.3218,1959.8387,1959.8387,1.3218
FR,BJ,4105.3224,17.5803,5.3423,-1.3217,36065.5279,36065.5279,1.3217
BG,YE,3733.3208,16.4622,0,-1.3201,6360.461,6360.461,1.3201
CA,BA,7720.8913,14.5767,3.6109,1.3201,37449.2097,37449.2097,1.3201
MY,YE,5973.4092,16.9981,2.5649,-1.32,8512.2336,8512.2336,1.32
AU,CM,13508.5646,14.9466,5.3753,1.3189,48895.1708,48895.1708,1.3189
JM,PH,15983.8593,13.9684,0.69315,1.3185,1917.1763,1917.1763,1.3185
LA,ML,10979.73,13.8243,0,1.3178,1572.6458,1572.6458,1.3178
VN,CO,17924.2367,16.4573,0,-1.3153,-3619.9151,3619.9151,1.3153
DK,PK,5404.9254,17.4505,4.7536,-1.315,51949.4713,51949.4713,1.315
TR,SL,5772.8973,16.686,1.0986,-1.3144,10291.5599,10291.5599,1.3144
GR,ML,3455.2296,16.6004,0.69315,-1.3135,17323.4622,17323.4622,1.3135
CH,RW,5819.7114,14.8959,5.1059,1.3133,78109.8151,78109.8151,1.3133
DK,MZ,8681.4643,14.6004,3.6889,1.3126,53035.5949,53035.5949,1.3126
DM,BR,3456.5941,14.0609,1.0986,1.3107,-1505.4938,1505.4938,1.3107
SE,KG,4306.5617,14.9935,5.5607,1.3107,50522.8327,50522.8327,1.3107
MT,IN,6436.0386,16.4523,0,-1.3102,23348.7827,23348.7827,1.3102
US,TZ,13971.607,18.3372,9.0204,-1.3099,56587.5933,56587.5933,1.3099
TW,BR,18724.7244,16.4504,0,-1.3083,13948.0515,13948.0515,1.3083
CA,BO,8984.7008,15.4036,7.5104,1.3082,39052.9719,39052.9719,1.3082
CA,BJ,10273.2648,15.1341,6.2166,1.3072,41368.4876,41368.4876,1.3072
RS,AZ,2224.6424,16.4489,0,-1.3069,1471.3576,1471.3576,1.3069
KE,SN,5977.8364,16.8553,1.9459,-1.3065,497.286,497.286,1.3065
AE,UG,3378.1806,17.333,4.2341,-1.306,37006.8987,37006.8987,1.306
CR,ML,8606.1646,13.9811,0.69315,1.3058,11044.131,11044.131,1.3058
HU,YE,4414.0574,16.4474,0,-1.3053,11674.5127,11674.5127,1.3053
TW,GE,7274.6247,14.319,2.3026,1.3043,18744.3501,18744.3501,1.3043
BE,KG,5332.7144,14.7023,4.1271,1.3023,40019.1211,40019.1211,1.3023
IN,WS,12481.7257,14.3214,2.3026,1.3019,-2318.3734,2318.3734,1.3019
NL,CL,12263.974,14.5218,3.2581,1.3012,31501.854,31501.854,1.3012
ID,BJ,12391.7854,16.7326,1.3863,-1.3008,2780.8545,2780.8545,1.3008
ID,SN,14142.5036,16.8172,1.7918,-1.3007,2612.2211,2612.2211,1.3007
HN,SL,8104.5915,13.8413,0,1.3007,1865.1082,1865.1082,1.3007
AR,BA,12255.5026,13.8418,0,1.3002,7740.4986,7740.4986,1.3002
TH,KG,3777.3424,17.195,3.6109,-1.2983,4830.8773,4830.8773,1.2983
CZ,LR,5354.8349,14.3458,2.3979,1.2974,17811.179,17811.179,1.2974
FR,CO,8604.823,17.5987,5.5491,-1.2969,31049.3629,31049.3629,1.2969
KH,PE,19639.7242,14.0767,1.0986,1.295,-4775.7428,4775.7428,1.295
CA,EG,9943.7691,17.3742,4.4886,-1.294,38643.4379,38643.4379,1.294
AE,VN,5792.781,17.0584,2.9957,-1.2903,35436.5172,35436.5172,1.2903
FI,TJ,3988.6797,14.9198,5.1059,1.2894,42294.4037,42294.4037,1.2894
